530,4.151,0.033108,1.2,33
531,4.1471,0.032827,1.2,33
532,4.1432,0.032545,1.2,33
533,4.1393,0.032264,1.2,33
534,4.1354,0.031983,1.2,33
535,4.1315,0.031702,1.2,33
536,4.1276,0.03142,1.2,33
537,4.1237,0.031139,1.2,33
538,4.1198,0.030858,1.2,33
539,4.1159,0.030576,1.2,33
540,4.112,0.030295,1.2,33
541,4.1085,0.030062,1.19,33
542,4.105,0.02983,1.18,33
543,4.1015,0.029597,1.17,33
544,4.098,0.029364,1.16,33
545,4.0945,0.029132,1.15,33
546,4.091,0.028899,1.14,33
547,4.0875,0.028666,1.13,33
548,4.084,0.028433,1.12,33
549,4.0805,0.028201,1.11,33
550,4.077,0.027968,1.1,33
551,4.0738,0.027747,1.1,33.1
552,4.0706,0.027526,1.1,33.2
553,4.0674,0.027305,1.1,33.3
554,4.0642,0.027084,1.1,33.4
555,4.061,0.026863,1.1,33.5
556,4.0578,0.026642,1.1,33.6
557,4.0546,0.026421,1.1,33.7
558,4.0514,0.0262,1.1,33.8
559,4.0482,0.025979,1.1,33.9
560,4.045,0.025758,1.1,34
561,4.042,0.025595,1.1,34
562,4.039,0.025433,1.1,34
563,4.036,0.02527,1.1,34
564,4.033,0.025107,1.1,34
565,4.03,0.024945,1.1,34
566,4.027,0.024782,1.1,34
567,4.024,0.024619,1.1,34
568,4.021,0.024456,1.1,34
569,4.018,0.024294,1.1,34
570,4.015,0.024131,1.1,34
571,4.0123,0.02397,1.1,34
572,4.0096,0.02381,1.1,34
573,4.0069,0.023649,1.1,34
574,4.0042,0.023488,1.1,34
575,4.0015,0.023328,1.1,34
576,3.9988,0.023167,1.1,34
577,3.9961,0.023006,1.1,34
578,3.9934,0.022845,1.1,34
579,3.9907,0.022685,1.1,34
580,3.988,0.022524,1.1,34
581,3.9855,0.02238,1.09,34
582,3.983,0.022235,1.08,34
583,3.9805,0.022091,1.07,34
584,3.978,0.021947,1.06,34
585,3.9755,0.021802,1.05,34
586,3.973,0.021658,1.04,34
587,3.9705,0.021514,1.03,34
588,3.968,0.02137,1.02,34
589,3.9655,0.021225,1.01,34
590,3.963,0.021081,1,34
591,3.9607,0.020966,1,34
592,3.9584,0.020852,1,34
593,3.9561,0.020737,1,34
594,3.9538,0.020622,1,34
595,3.9515,0.020508,1,34
596,3.9492,0.020393,1,34
597,3.9469,0.020278,1,34
598,3.9446,0.020163,1,34
599,3.9423,0.020049,1,34
600,3.94,0.019934,1,34
601,3.9378,0.019785,1,34.1
602,3.9356,0.019636,1,34.2
603,3.9334,0.019488,1,34.3
604,3.9312,0.019339,1,34.4
605,3.929,0.01919,1,34.5
606,3.9268,0.019041,1,34.6
607,3.9246,0.018892,1,34.7
608,3.9224,0.018744,1,34.8
609,3.9202,0.018595,1,34.9
610,3.918,0.018446,1,35
611,3.916,0.018338,1,35
612,3.914,0.01823,1,35
613,3.912,0.018122,1,35
614,3.91,0.018014,1,35
615,3.908,0.017906,1,35
616,3.906,0.017799,1,35
617,3.904,0.017691,1,35
618,3.902,0.017583,1,35
619,3.9,0.017475,1,35
620,3.898,0.017367,1,35
621,3.8961,0.017275,1,35
622,3.8942,0.017182,1,35
623,3.8923,0.01709,1,35
624,3.8904,0.016998,1,35
625,3.8885,0.016906,1,35
626,3.8866,0.016813,1,35
627,3.8847,0.016721,1,35
628,3.8828,0.016629,1,35
629,3.8809,0.016536,1,35
630,3.879,0.016444,1,35
631,3.8772,0.016343,1,35
632,3.8754,0.016242,1,35
633,3.8736,0.01614,1,35
634,3.8718,0.016039,1,35
635,3.87,0.015938,1,35
636,3.8682,0.015837,1,35
637,3.8664,0.015736,1,35
638,3.8646,0.015634,1,35
639,3.8628,0.015533,1,35
640,3.861,0.015432,1,35
641,3.8593,0.015332,0.99,35
642,3.8576,0.015232,0.98,35
643,3.8559,0.015132,0.97,35
644,3.8542,0.015032,0.96,35
645,3.8525,0.014932,0.95,35
646,3.8508,0.014831,0.94,35
647,3.8491,0.014731,0.93,35
648,3.8474,0.014631,0.92,35
649,3.8457,0.014531,0.91,35
650,3.844,0.014431,0.9,35
651,3.8424,0.014338,0.9,35
652,3.8408,0.014244,0.9,35
653,3.8392,0.014151,0.9,35
654,3.8376,0.014058,0.9,35
655,3.836,0.013964,0.9,35
656,3.8344,0.013871,0.9,35
657,3.8328,0.013778,0.9,35
658,3.8312,0.013685,0.9,35
659,3.8296,0.013591,0.9,35
660,3.828,0.013498,0.9,35
661,3.8265,0.013423,0.9,35.1
662,3.825,0.013347,0.9,35.2
663,3.8235,0.013272,0.9,35.3
664,3.822,0.013196,0.9,35.4
665,3.8205,0.013121,0.9,35.5
666,3.819,0.013045,0.9,35.6
667,3.8175,0.01297,0.9,35.7
668,3.816,0.012894,0.9,35.8
669,3.8145,0.012819,0.9,35.9
670,3.813,0.012743,0.9,36
671,3.8115,0.012659,0.9,36
672,3.81,0.012575,0.9,36
673,3.8085,0.012492,0.9,36
674,3.807,0.012408,0.9,36
675,3.8055,0.012324,0.9,36
676,3.804,0.01224,0.9,36
677,3.8025,0.012156,0.9,36
678,3.801,0.012073,0.9,36
679,3.7995,0.011989,0.9,36
680,3.798,0.011905,0.9,36
681,3.7966,0.011835,0.9,36
682,3.7952,0.011764,0.9,36
683,3.7938,0.011694,0.9,36
684,3.7924,0.011623,0.9,36
685,3.791,0.011553,0.9,36
686,3.7896,0.011483,0.9,36
687,3.7882,0.011412,0.9,36
688,3.7868,0.011342,0.9,36
689,3.7854,0.011271,0.9,36
690,3.784,0.011201,0.9,36
691,3.7828,0.011134,0.9,36.1
692,3.7816,0.011066,0.9,36.2
693,3.7804,0.010999,0.9,36.3
694,3.7792,0.010932,0.9,36.4
695,3.778,0.010864,0.9,36.5
696,3.7768,0.010797,0.9,36.6
697,3.7756,0.01073,0.9,36.7
698,3.7744,0.010663,0.9,36.8
699,3.7732,0.010595,0.9,36.9
700,3.772,0.010528,0.9,37
701,3.7707,0.010481,0.9,37
702,3.7694,0.010434,0.9,37
703,3.7681,0.010387,0.9,37
704,3.7668,0.01034,0.9,37
705,3.7655,0.010293,0.9,37
706,3.7642,0.010245,0.9,37
707,3.7629,0.010198,0.9,37
708,3.7616,0.010151,0.9,37
709,3.7603,0.010104,0.9,37
710,3.759,0.010057,0.9,37
711,3.7579,0.010014,0.9,37
712,3.7568,0.0099707,0.9,37
713,3.7557,0.0099276,0.9,37
714,3.7546,0.0098845,0.9,37
715,3.7535,0.0098414,0.9,37
716,3.7524,0.0097982,0.9,37
717,3.7513,0.0097551,0.9,37
718,3.7502,0.009712,0.9,37
719,3.7491,0.0096688,0.9,37
720,3.748,0.0096257,0.9,37
721,3.7469,0.0095577,0.89,37
722,3.7458,0.0094898,0.88,37
723,3.7447,0.0094218,0.87,37
724,3.7436,0.0093539,0.86,37
725,3.7425,0.0092859,0.85,37
726,3.7414,0.0092179,0.84,37
727,3.7403,0.00915,0.83,37
728,3.7392,0.009082,0.82,37
729,3.7381,0.0090141,0.81,37
730,3.737,0.0089461,0.8,37
731,3.736,0.0088877,0.8,37
732,3.735,0.0088293,0.8,37
733,3.734,0.0087709,0.8,37
734,3.733,0.0087125,0.8,37
735,3.732,0.008654,0.8,37
736,3.731,0.0085956,0.8,37
737,3.73,0.0085372,0.8,37
738,3.729,0.0084788,0.8,37
739,3.728,0.0084204,0.8,37
740,3.727,0.008362,0.8,37
741,3.726,0.0083076,0.8,37
742,3.725,0.0082533,0.8,37
743,3.724,0.008199,0.8,37
744,3.723,0.0081446,0.8,37
745,3.722,0.0080903,0.8,37
746,3.721,0.0080359,0.8,37
747,3.72,0.0079816,0.8,37
748,3.719,0.0079272,0.8,37
749,3.718,0.0078729,0.8,37
750,3.717,0.0078185,0.8,37
751,3.7161,0.0077564,0.8,37
752,3.7152,0.0076942,0.8,37
753,3.7143,0.007632,0.8,37
754,3.7134,0.0075699,0.8,37
755,3.7125,0.0075077,0.8,37
756,3.7116,0.0074456,0.8,37
757,3.7107,0.0073834,0.8,37
758,3.7098,0.0073213,0.8,37
759,3.7089,0.0072591,0.8,37
760,3.708,0.007197,0.8,37
761,3.7071,0.0071513,0.8,37
762,3.7062,0.0071056,0.8,37
763,3.7053,0.00706,0.8,37
764,3.7044,0.0070143,0.8,37
765,3.7035,0.0069686,0.8,37
766,3.7026,0.0069229,0.8,37
767,3.7017,0.0068772,0.8,37
768,3.7008,0.0068316,0.8,37
769,3.6999,0.0067859,0.8,37
770,3.699,0.0067402,0.8,37
771,3.6982,0.0067055,0.8,37
772,3.6974,0.0066708,0.8,37
773,3.6966,0.0066361,0.8,37
774,3.6958,0.0066014,0.8,37
775,3.695,0.0065667,0.8,37
776,3.6942,0.0065321,0.8,37
777,3.6934,0.0064974,0.8,37
778,3.6926,0.0064627,0.8,37
779,3.6918,0.006428,0.8,37
780,3.691,0.0063933,0.8,37
781,3.6902,0.0063374,0.8,37.1
782,3.6894,0.0062814,0.8,37.2
783,3.6886,0.0062255,0.8,37.3
784,3.6878,0.0061696,0.8,37.4
785,3.687,0.0061137,0.8,37.5
786,3.6862,0.0060577,0.8,37.6
787,3.6854,0.0060018,0.8,37.7
788,3.6846,0.0059459,0.8,37.8
789,3.6838,0.0058899,0.8,37.9
790,3.683,0.005834,0.8,38
791,3.6822,0.0057917,0.8,38.2
792,3.6814,0.0057495,0.8,38.4
793,3.6806,0.0057072,0.8,38.6
794,3.6798,0.0056649,0.8,38.8
795,3.679,0.0056226,0.8,39
796,3.6782,0.0055804,0.8,39.2
797,3.6774,0.0055381,0.8,39.4
798,3.6766,0.0054958,0.8,39.6
799,3.6758,0.0054536,0.8,39.8
800,3.675,0.0054113,0.8,40
801,3.6743,0.0053697,0.8,40.1
802,3.6736,0.0053281,0.8,40.2
803,3.6729,0.0052866,0.8,40.3
804,3.6722,0.005245,0.8,40.4
805,3.6715,0.0052034,0.8,40.5
806,3.6708,0.0051618,0.8,40.6
807,3.6701,0.0051202,0.8,40.7
808,3.6694,0.0050787,0.8,40.8
809,3.6687,0.0050371,0.8,40.9
810,3.668,0.0049955,0.8,41
811,3.6673,0.0049573,0.8,41.1
812,3.6666,0.0049191,0.8,41.2
813,3.6659,0.0048809,0.8,41.3
814,3.6652,0.0048427,0.8,41.4
815,3.6645,0.0048045,0.8,41.5
816,3.6638,0.0047662,0.8,41.6
817,3.6631,0.004728,0.8,41.7
818,3.6624,0.0046898,0.8,41.8
819,3.6617,0.0046516,0.8,41.9
820,3.661,0.0046134,0.8,42
821,3.6603,0.0045794,0.79,42.2
822,3.6596,0.0045454,0.78,42.4
823,3.6589,0.0045114,0.77,42.6
824,3.6582,0.0044774,0.76,42.8
825,3.6575,0.0044434,0.75,43
826,3.6568,0.0044094,0.74,43.2
827,3.6561,0.0043754,0.73,43.4
828,3.6554,0.0043414,0.72,43.6
829,3.6547,0.0043074,0.71,43.8
830,3.654,0.0042734,0.7,44
831,3.6533,0.0042404,0.7,44.1
832,3.6526,0.0042075,0.7,44.2
833,3.6519,0.0041746,0.7,44.3
834,3.6512,0.0041416,0.7,44.4
835,3.6505,0.0041087,0.7,44.5
836,3.6498,0.0040757,0.7,44.6
837,3.6491,0.0040428,0.7,44.7
838,3.6484,0.0040098,0.7,44.8
839,3.6477,0.0039768,0.7,44.9
840,3.647,0.0039439,0.7,45
841,3.6464,0.0039107,0.7,45.1
842,3.6458,0.0038775,0.7,45.2
843,3.6452,0.0038443,0.7,45.3
844,3.6446,0.0038111,0.7,45.4
845,3.644,0.003778,0.7,45.5
846,3.6434,0.0037448,0.7,45.6
847,3.6428,0.0037116,0.7,45.7
848,3.6422,0.0036784,0.7,45.8
849,3.6416,0.0036452,0.7,45.9
850,3.641,0.003612,0.7,46
851,3.6404,0.0035786,0.7,46.1
852,3.6398,0.0035452,0.7,46.2
853,3.6392,0.0035118,0.7,46.3
854,3.6386,0.0034784,0.7,46.4
855,3.638,0.003445,0.7,46.5
856,3.6374,0.0034117,0.7,46.6
857,3.6368,0.0033783,0.7,46.7
858,3.6362,0.0033449,0.7,46.8
859,3.6356,0.0033115,0.7,46.9
860,3.635,0.0032781,0.7,47
861,3.6345,0.0032487,0.7,47.2
862,3.634,0.0032193,0.7,47.4
863,3.6335,0.0031898,0.7,47.6
864,3.633,0.0031604,0.7,47.8
865,3.6325,0.003131,0.7,48
866,3.632,0.0031016,0.7,48.2
